,Restaurant,Latitude,Longitude,Cuisines,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Cook_Time
1277,ID_7928,39.88360254,-85.67320697,"Fast Food, Chinese, Asian, Thai",25.0,50.0,4.2,759.0,545.0,45
1278,ID_4621,39.21932828,-85.60262412,North Indian,15.0,50.0,2.8,13.0,3.0,30
1279,ID_7657,39.12122602,-85.15238731,Fast Food,10.0,50.0,3.5,120.0,72.0,30
1280,ID_3910,39.78754993,-85.65635672,"Arabian, North Indian, Biryani, Mughlai, BBQ, Salad, Fast Food, Desserts",20.0,50.0,3.5,16.0,4.0,45
1281,ID_8176,39.90886401,-85.04237759,"South Indian, North Indian, Chinese",15.0,50.0,3.1,73.0,44.0,30
1282,ID_1156,39.97365522,-85.28548451,"Burger, Fast Food, Desserts, Beverages",15.0,50.0,,,,30
1283,ID_2824,39.55731148,-85.05165555,"Continental, Juices, American, Fast Food, Italian, Ice Cream",20.0,50.0,2.8,94.0,49.0,45
1284,ID_5435,39.30281734,-85.93088394,Desserts,5.0,50.0,3.2,7.0,,30
1285,ID_4137,39.34064638,-85.55748442,"Desserts, Beverages",15.0,50.0,4.4,67.0,55.0,30
1286,ID_4709,39.09988211,-85.18327763,Biryani,15.0,50.0,,,,30
1287,ID_5093,39.93885908,-85.84476686,South Indian,20.0,50.0,3.9,52.0,47.0,30
1288,ID_5976,39.5793298,-85.20877333,North Indian,10.0,50.0,3.4,68.0,14.0,45
1289,ID_3777,39.90531577,-85.70471421,"Beverages, Fast Food",15.0,50.0,3.7,108.0,31.0,30
1290,ID_5903,39.84544903,-85.79228106,"North Indian, Chinese, Biryani, Desserts, Beverages",25.0,50.0,3.4,38.0,4.0,65
1291,ID_7564,39.32481401,-85.6181292,"Biryani, North Indian",15.0,50.0,,,,30
1292,ID_2285,39.20710804,-85.56823392,"North Indian, Maharashtrian",15.0,50.0,,,,45
1293,ID_4315,39.08781794,-85.84162649,"Fast Food, Chinese",20.0,50.0,4.0,439.0,202.0,45
1294,ID_6904,39.84600877,-85.0332778,"Desserts, Fast Food, Beverages",25.0,50.0,3.7,5.0,3.0,30
1295,ID_2056,39.23352337,-85.04658687,"North Indian, Fast Food",10.0,50.0,,,,30
1296,ID_2545,39.33083412,-85.80683055,North Indian,,50.0,3.8,175.0,94.0,45
1297,ID_1664,39.57385303,-85.06835525,"Biryani, North Indian",20.0,99.0,3.7,28.0,6.0,45
1298,ID_2400,39.4704956,-85.93260631,"North Indian, Street Food",10.0,50.0,3.4,8.0,5.0,30
1299,ID_4010,39.94251665,-85.34750781,"North Indian, Chinese",10.0,50.0,3.8,100.0,1.0,30
1300,ID_1666,39.95998026,-85.90332907,"Mexican, American, Italian, Burger",50.0,99.0,4.6,4903.0,3989.0,65
1301,ID_4654,39.2334105,-85.6840604,"Burger, Fast Food",20.0,50.0,3.8,281.0,111.0,30
1302,ID_699,39.53377047,-85.58659107,North Indian,20.0,50.0,2.9,4.0,3.0,45
1303,ID_6602,39.21063011,-85.60958102,"Biryani, Chinese",20.0,50.0,,,,30
1304,ID_8448,39.10237014,-85.42699658,"North Indian, Chinese, South Indian",20.0,99.0,3.8,159.0,68.0,65
1305,ID_2799,39.97986458,-85.03637641,"Beverages, Lebanese, Arabian",10.0,50.0,3.7,17.0,8.0,30
1306,ID_7098,39.35511083,-85.23315669,"South Indian, Chinese",10.0,50.0,3.6,402.0,9.0,30
1307,ID_4359,39.80275926,-85.06834136,"North Indian, Chinese, Rolls, Momos",30.0,50.0,3.8,18.0,12.0,30
1308,ID_3071,39.02381373,-85.61631596,"North Indian, Mughlai, Chinese",20.0,50.0,3.4,26.0,13.0,30
1309,ID_5367,39.72756924,-85.81443407,"South Indian, Fast Food, Chinese",15.0,50.0,3.3,34.0,6.0,30
1310,ID_2595,39.53322594,-85.31277094,Bakery,15.0,50.0,3.7,49.0,39.0,30
1311,ID_3038,39.93136089,-85.69568955,"Fast Food, Rolls",15.0,50.0,3.7,100.0,49.0,45
1312,ID_188,39.83275903,-85.41829677,"North Indian, Mughlai",15.0,50.0,3.3,12.0,3.0,30
1313,ID_4687,39.05324818,-85.25665524,North Indian,15.0,50.0,3.8,91.0,3.0,30
1314,ID_2402,39.5648064,-85.45116558,"Healthy Food, North Indian, Biryani, Continental, Beverages",20.0,50.0,4.2,432.0,105.0,30
1315,ID_7393,39.31511632,-85.616328,Chinese,10.0,50.0,3.6,28.0,5.0,30
1316,ID_1453,39.95648254,-85.23636939,"Street Food, Fast Food, Beverages",10.0,50.0,4.1,71.0,36.0,45
1317,ID_7255,39.93773117,-85.69725571,North Indian,15.0,50.0,3.3,7.0,4.0,30
1318,ID_7247,39.74929705,-85.41715598,"Maharashtrian, Seafood",30.0,99.0,4.1,991.0,545.0,65
1319,ID_7250,39.19014911,-85.88150847,"Japanese, Thai, Chinese",20.0,50.0,3.4,16.0,5.0,30
1320,ID_7461,39.17647077,-85.63277284,"Bakery, Desserts",10.0,50.0,3.5,22.0,8.0,30
1321,ID_4708,39.63301223,-85.56214161,"Bakery, Desserts",25.0,50.0,,,,30
1322,ID_5952,39.0471202,-85.31209934,Beverages,15.0,50.0,,,,30
1323,ID_4387,39.93343543,-85.66078359,"Desserts, Bakery",20.0,50.0,4.0,119.0,51.0,45
1324,ID_25,39.15356601,-85.09409872,"Fast Food, Healthy Food, Burger, Rolls",20.0,50.0,4.3,211.0,155.0,30
1325,ID_4728,39.13510937,-85.83049006,"North Indian, Mughlai, Biryani, Rolls, Momos",25.0,99.0,4.8,650.0,423.0,45
1326,ID_1860,39.21402205,-85.42991847,"Cafe, Continental, Italian, Beverages",25.0,50.0,3.9,385.0,191.0,45
1327,ID_2510,39.01135422,-85.65841176,"Fast Food, Rolls",10.0,50.0,,,,30
1328,ID_7923,39.82092903,-85.2263218,North Indian,10.0,50.0,3.3,10.0,7.0,30
1329,ID_266,39.14697768,-85.01554449,"Mughlai, North Indian",15.0,99.0,3.7,111.0,9.0,45
1330,ID_2110,39.30752292,-85.26683461,"North Indian, Fast Food",10.0,50.0,,,,30
1331,ID_8605,39.44210761,-85.99191263,"North Indian, Mughlai",20.0,50.0,,,,30
1332,ID_782,39.41438083,-85.08995727,North Indian,20.0,50.0,3.4,16.0,3.0,30
1333,ID_7440,39.06006509,-85.91825976,Mithai,20.0,50.0,4.0,152.0,88.0,30
1334,ID_7797,39.67847323,-85.38640795,Street Food,5.0,50.0,3.7,27.0,7.0,30
1335,ID_143,39.12208637,-85.35056882,Fast Food,10.0,50.0,,,,45
1336,ID_8107,39.94526046,-85.14993659,"Fast Food, Chinese",20.0,50.0,3.6,31.0,7.0,30
1337,ID_3431,39.721009499999994,-85.40717659,Desserts,10.0,50.0,3.6,12.0,11.0,30
1338,ID_7742,39.27987883,-85.79782332,"Fast Food, Beverages",15.0,50.0,3.5,17.0,11.0,30
1339,ID_1556,39.59796521,-85.91752674,"North Indian, Street Food",10.0,50.0,,,,30
1340,ID_6694,39.67881605,-85.12784862,"North Indian, Chinese, Mughlai",20.0,50.0,3.8,619.0,137.0,45
1341,ID_3002,39.566626299999996,-85.57424119,South Indian,10.0,50.0,3.7,149.0,21.0,30
1342,ID_7879,39.62420893,-85.02897653,"Kashmiri, North Indian, Mughlai, Seafood",45.0,0.0,4.0,829.0,432.0,65
1343,ID_5347,39.13186172,-85.90350744,"Desserts, Juices",20.0,50.0,4.1,716.0,539.0,30
1344,ID_7200,39.66928528,-85.68324797,"South Indian, North Indian",20.0,50.0,3.8,266.0,90.0,30
1345,ID_5242,39.89500296,-85.62291663,"Biryani, Chinese, North Indian",25.0,99.0,2.5,51.0,27.0,65
1346,ID_6349,39.09573102,-85.52919647,"Chinese, Fast Food",10.0,50.0,3.2,58.0,27.0,30
1347,ID_5886,39.66973156,-85.16606027,"North Indian, Chinese",35.0,50.0,3.8,154.0,67.0,45
1348,ID_1709,39.32024286,-85.5253439,Chinese,20.0,50.0,3.8,70.0,64.0,30
1349,ID_1119,39.51077835,-85.99317062,"Fast Food, Burger, Beverages",10.0,50.0,,,,30
1350,ID_3667,39.36775463,-85.24244333,Chinese,20.0,50.0,,,,30
1351,ID_5205,39.80863855,-85.14440822,"North Indian, Biryani",20.0,50.0,3.1,15.0,4.0,30
1352,ID_7856,39.40413252,-85.99388365,"Beverages, Fast Food",20.0,50.0,4.0,58.0,32.0,30
1353,ID_3639,39.40111718,-85.95610562,Pizza,10.0,50.0,3.3,9.0,5.0,30
1354,ID_7544,39.48569819,-85.58127205,"Desserts, Beverages, Ice Cream",15.0,50.0,4.0,74.0,25.0,30
1355,ID_2116,39.97275359,-85.5541639,"North Indian, Chinese",30.0,50.0,3.4,13.0,4.0,65
1356,ID_6013,39.49329031,-85.87647321,"Cafe, Spanish, Italian, Mexican, Salad, Juices",25.0,50.0,4.1,1307.0,794.0,45
1357,ID_6092,39.6769514,-85.11645984,"Chinese, Momos",10.0,50.0,3.3,8.0,5.0,30
1358,ID_148,39.51848124,-85.45529744,"Street Food, Mithai",5.0,99.0,,,,30
1359,ID_6914,39.01470314,-85.85639443,"Continental, Chinese, Thai, Italian, BBQ, Steak",45.0,50.0,4.0,1444.0,675.0,45
1360,ID_1687,39.70674414,-85.99851326,"Chinese, Asian, South Indian",35.0,50.0,3.7,28.0,23.0,45
1361,ID_7892,39.91800672,-85.64059977,"Desserts, Beverages",15.0,50.0,3.3,20.0,14.0,30
1362,ID_482,39.30509599,-85.09655099,South Indian,15.0,50.0,,,,30
1363,ID_1332,39.11054799,-85.08954633,Bakery,20.0,50.0,3.0,14.0,1.0,45
1364,ID_4214,39.46298225,-85.01729003,"Pizza, Italian, Beverages",30.0,50.0,4.0,109.0,78.0,30
1365,ID_2857,39.69444367,-85.97785945,"North Indian, Chinese",75.0,50.0,4.2,424.0,278.0,30
1366,ID_6107,39.02503185,-85.51312564,"Italian, Lebanese, North Indian",15.0,50.0,3.2,15.0,7.0,30
1367,ID_2370,39.61323883,-85.18058805,Street Food,5.0,50.0,3.7,39.0,8.0,30
1368,ID_2850,39.208075799999996,-85.33758288,"South Indian, Chinese",10.0,50.0,3.5,26.0,12.0,30
1369,ID_6930,39.70213329,-85.77449212,"Fast Food, Pizza, Chinese",10.0,50.0,,,,30
1370,ID_4234,39.48462522,-85.90411601,"North Indian, Chinese",20.0,50.0,2.7,134.0,43.0,65
1371,ID_4332,39.32909628,-85.59020514,"North Indian, South Indian, Chinese",20.0,50.0,3.8,431.0,108.0,30
1372,ID_7513,39.74879013,-85.61795891,"North Indian, Rolls",25.0,99.0,3.9,250.0,89.0,65
1373,ID_420,39.00147077,-85.98335817,South Indian,10.0,50.0,3.1,5.0,,30
1374,ID_4378,39.52241966,-85.89613546,Chinese,15.0,50.0,3.3,17.0,6.0,30
1375,ID_3060,39.67478026,-85.45425598,"North Indian, Chinese",20.0,50.0,,,,30
1376,ID_6660,39.6522436,-85.69427742,"Seafood, Rolls, BBQ",20.0,50.0,3.4,27.0,9.0,45
1377,ID_4011,39.55257596,-85.73064376,"Street Food, Beverages",15.0,50.0,,,,30
1378,ID_1836,39.91584663,-85.47712749,"Bakery, Cafe, Fast Food",40.0,50.0,4.2,221.0,126.0,30
1379,ID_8622,39.29515564,-85.59507455,Mughlai,15.0,50.0,3.6,52.0,8.0,30
1380,ID_5028,39.07779486,-85.79831614,South Indian,25.0,50.0,4.1,1094.0,574.0,45
1381,ID_7184,39.40638268,-85.54725187,"Wraps, Healthy Food, Sandwich, Salad",15.0,50.0,4.1,937.0,278.0,45
1382,ID_8097,39.30065507,-85.21426796,"North Indian, Street Food",10.0,50.0,3.5,19.0,7.0,30
1383,ID_449,39.88047707,-85.29513407,"North Indian, Chinese, Fast Food",20.0,50.0,3.6,27.0,19.0,30
1384,ID_7413,39.598661799999995,-85.28535617,North Indian,20.0,50.0,3.7,186.0,78.0,45
1385,ID_160,39.70294228,-85.19677128,"Bengali, North Indian, Chinese",10.0,50.0,3.4,13.0,8.0,30
1386,ID_7919,39.34718172,-85.89212865,Healthy Food,20.0,50.0,,,,30
1387,ID_7867,39.68755822,-85.44810711,Momos,10.0,50.0,4.4,443.0,177.0,30
1388,ID_3729,39.10315297,-85.31854453,"Chinese, Mughlai, North Indian",35.0,99.0,3.3,35.0,18.0,65
1389,ID_6767,39.42007926,-85.41175365,"Seafood, North Indian",25.0,50.0,3.8,90.0,40.0,45
1390,ID_5354,39.49107647,-85.08303398,Desserts,10.0,50.0,,,,30
1391,ID_5057,39.62066749,-85.01068105,"North Indian, Street Food",20.0,99.0,3.8,582.0,256.0,45
1392,ID_2909,39.75656092,-85.19972695,North Indian,15.0,50.0,3.3,10.0,5.0,30
1393,ID_456,39.91397149,-85.60055481,North Indian,15.0,50.0,3.5,304.0,113.0,45
1394,ID_6358,39.78114295,-85.87404173,"North Indian, South Indian, Chinese",25.0,50.0,3.7,92.0,62.0,30
1395,ID_8526,39.37812239,-85.81298368,"Cafe, Fast Food, Chinese",25.0,50.0,4.0,114.0,71.0,30
1396,ID_8438,39.0393888,-85.54400107,"Fast Food, Beverages",25.0,99.0,4.4,662.0,410.0,45
1397,ID_8217,39.49024715,-85.21131794,"Kerala, Chinese",15.0,50.0,3.4,11.0,5.0,30
1398,ID_8082,39.51034504,-85.38032205,"North Indian, Mughlai",25.0,50.0,3.5,12.0,9.0,30
1399,ID_6391,39.6970916,-85.40858303,"North Indian, Chinese",20.0,99.0,3.0,125.0,24.0,65
1400,ID_6619,39.96322788,-85.76137986,"Beverages, Rolls, Sandwich",10.0,50.0,,,,30
1401,ID_3330,39.61225467,-85.82068477,"North Indian, Seafood, Chinese",25.0,50.0,3.1,35.0,7.0,30
1402,ID_1327,39.26880054,-85.06967143,"Cafe, Bakery, Fast Food",20.0,50.0,3.8,978.0,360.0,65
1403,ID_7289,39.30302003,-85.05590364,Bakery,15.0,50.0,3.5,59.0,30.0,30
1404,ID_4216,39.78616235,-85.83253466,"Pizza, Italian",20.0,50.0,3.7,27.0,14.0,30
1405,ID_7941,39.12824734,-85.29830069,Rolls,15.0,50.0,3.9,20.0,16.0,30
1406,ID_2356,39.26061469,-85.16411602,"Beverages, Fast Food",20.0,50.0,3.5,16.0,9.0,30
1407,ID_4055,39.68863543,-85.63753179,"Biryani, North Indian, Chinese",25.0,50.0,3.4,11.0,4.0,30
1408,ID_8419,39.69294541,-85.52500429,Tibetan,15.0,50.0,3.1,6.0,2.0,30
1409,ID_8506,39.45231181,-85.71313181,"Fast Food, Street Food",10.0,50.0,3.3,24.0,10.0,45
1410,ID_5615,39.35381508,-85.94000886,Chinese,10.0,50.0,3.3,11.0,1.0,30
1411,ID_5764,39.82606108,-85.60907865,"North Indian, Continental, Healthy Food",20.0,50.0,,,,30
1412,ID_3574,39.51517203,-85.84772298,"South Indian, North Indian, Chinese",30.0,50.0,4.1,720.0,405.0,30
1413,ID_8182,39.13308892,-85.100513,"North Indian, South Indian, Chinese",10.0,50.0,3.0,45.0,24.0,45
1414,ID_4993,39.45905535,-85.98623314,"North Indian, Fast Food",20.0,50.0,,,,30
1415,ID_1083,39.73320261,-85.66847481,"North Indian, Chinese",20.0,50.0,,,,30
1416,ID_5070,39.48081917,-85.71441881,Fast Food,15.0,50.0,3.5,39.0,19.0,45
1417,ID_2313,39.79974066,-85.24577866,Biryani,20.0,50.0,2.9,125.0,48.0,30
1418,ID_467,39.34937017,-85.70340938,"Biryani, Beverages",15.0,50.0,,,,30
1419,ID_3116,39.34005008,-85.61785058,"Mithai, Street Food, North Indian, South Indian, Bakery, Chinese, Fast Food",25.0,50.0,4.1,391.0,83.0,30
1420,ID_4167,39.15938781,-85.32004168,North Indian,15.0,50.0,3.8,17.0,12.0,30
1421,ID_2228,39.12156698,-85.26021969,"Biryani, North Indian",20.0,50.0,3.8,61.0,33.0,30
1422,ID_866,39.42379411,-85.34569562,"Biryani, Chinese, North Indian",30.0,50.0,3.7,171.0,61.0,30
1423,ID_84,39.63209285,-85.87492316,"Fast Food, Chinese, North Indian",20.0,50.0,,,,30
1424,ID_623,39.71349119,-85.14310019999999,North Indian,10.0,50.0,,,,30
1425,ID_6645,39.67660555,-85.3108075,North Indian,15.0,50.0,,,,30
1426,ID_3198,39.85426585,-85.83510097,"Healthy Food, Sandwich, Beverages",20.0,50.0,3.8,56.0,19.0,65
1427,ID_8153,39.75723789999999,-85.76776041,"North Indian, Chinese",30.0,50.0,3.4,9.0,9.0,30
1428,ID_2051,39.75988562,-85.5005065,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",30.0,50.0,4.7,3975.0,2359.0,65
1429,ID_7307,39.75834263,-85.97182262,Arabian,10.0,50.0,3.5,53.0,19.0,30
1430,ID_2542,39.34807866,-85.90572338,"Mexican, Italian, Modern Indian",20.0,50.0,3.9,90.0,64.0,65
1431,ID_4267,39.77516057,-85.28479372,"Street Food, South Indian",5.0,0.0,4.2,765.0,143.0,30
1432,ID_5097,39.4506264,-85.73406872,"Chinese, North Indian",15.0,50.0,3.7,53.0,18.0,30
1433,ID_1569,39.25210821,-85.07671408,"North Indian, Chinese",30.0,50.0,2.8,149.0,49.0,45
1434,ID_2784,39.08166058,-85.18154127,"Fast Food, Pizza",15.0,50.0,4.1,55.0,34.0,30
1435,ID_7431,39.42039408,-85.43747369,South Indian,10.0,50.0,3.3,12.0,2.0,30
1436,ID_2402,39.07580604,-85.52732384,"Healthy Food, North Indian, Biryani, Continental, Beverages",20.0,50.0,3.4,142.0,42.0,30
1437,ID_398,39.43953482,-85.09222494,"Andhra, South Indian, North Indian, Biryani, Chinese, Beverages",40.0,99.0,3.8,444.0,199.0,45
1438,ID_147,39.20155554,-85.59105377,"Mughlai, North Indian, Continental, Modern Indian, Street Food",40.0,50.0,4.3,296.0,187.0,30
1439,ID_7414,39.44053473,-85.24034832,"North Indian, Mughlai, Chinese, Continental",15.0,50.0,3.9,43.0,39.0,30
1440,ID_178,39.77115014,-85.13894553,"Kerala, Biryani",10.0,50.0,3.6,13.0,5.0,30
1441,ID_6817,39.53336462,-85.68352007,"Cafe, Fast Food",15.0,50.0,2.8,14.0,10.0,30
1442,ID_3970,39.156866799999996,-85.67297441,"Burger, Fast Food",20.0,50.0,4.0,714.0,220.0,45
1443,ID_6040,39.13830089,-85.61676157,"Street Food, Maharashtrian",15.0,50.0,4.0,357.0,152.0,45
1444,ID_5610,39.13958237,-85.79670659,"Italian, Mexican, Continental, North Indian, Finger Food",75.0,50.0,4.1,1504.0,938.0,45
1445,ID_3717,39.56097308,-85.61511732,"Biryani, North Indian, Rolls",25.0,50.0,2.9,50.0,14.0,65
1446,ID_3324,39.73449416,-85.43838319,Fast Food,15.0,50.0,,,,30
1447,ID_2542,39.13530207,-85.00319028,"Italian, Mexican",20.0,50.0,3.9,65.0,44.0,65
1448,ID_1217,39.4458952,-85.49408938,"Desserts, Fast Food",10.0,50.0,3.3,14.0,7.0,30
1449,ID_6337,39.93017388,-85.78892606,"North Indian, Chinese, South Indian",35.0,50.0,3.9,316.0,196.0,30
1450,ID_2312,39.16885414,-85.40472270000001,"Andhra, Biryani",15.0,50.0,3.7,71.0,17.0,30
1451,ID_4162,39.24224367,-85.72643191,"North Indian, Chinese, Street Food",25.0,50.0,3.2,16.0,7.0,45
1452,ID_4901,39.07356574,-85.02207803,"North Indian, Fast Food",15.0,50.0,3.0,4.0,1.0,30
1453,ID_2324,39.27618049,-85.32495304,South Indian,15.0,50.0,,,,30
1454,ID_7101,39.36383459,-85.05363897,"Mithai, Street Food",15.0,50.0,3.7,29.0,11.0,45
1455,ID_3986,39.7191924,-85.26746458,"Rolls, Kebab, Mughlai, North Indian",30.0,50.0,3.5,31.0,14.0,30
1456,ID_7979,39.0378385,-85.61950446,Fast Food,20.0,50.0,3.6,44.0,11.0,30
1457,ID_2483,39.44373335,-85.0556724,"North Indian, Fast Food, Biryani, Rolls, Wraps",25.0,50.0,4.0,206.0,68.0,65
1458,ID_6430,39.73284306,-85.90591824,"North Indian, Chinese, Italian",40.0,50.0,3.8,233.0,117.0,45
1459,ID_3192,39.84696972,-85.62477244,"North Indian, Mughlai, Kebab",95.0,50.0,4.1,2340.0,1133.0,45
1460,ID_2984,39.31444712,-85.67938179,"Mithai, Street Food",15.0,50.0,4.0,124.0,39.0,45
1461,ID_7406,39.42688820000001,-85.12802939,"North Indian, Street Food",10.0,50.0,3.4,14.0,10.0,30
1462,ID_7739,39.83247865,-85.89924556,"Cafe, Desserts, French, Bakery, European",25.0,50.0,4.6,1502.0,819.0,30
1463,ID_133,39.64484724,-85.69627777,South Indian,15.0,50.0,3.5,25.0,13.0,30
1464,ID_4217,39.97725613,-85.90910279,"Salad, Continental, Italian, Mexican, Desserts, Beverages",50.0,50.0,4.4,538.0,314.0,45
1465,ID_4651,39.6663186,-85.41678965,Fast Food,20.0,50.0,,,,30
1466,ID_906,39.3177555,-85.01100076,"North Indian, Biryani",15.0,50.0,3.5,71.0,14.0,30
1467,ID_4871,39.47746902,-85.73887985,"North Indian, Chinese",20.0,50.0,3.2,33.0,11.0,45
1468,ID_6011,39.0167879,-85.86445587,"North Indian, Biryani, Chinese",15.0,50.0,3.3,64.0,35.0,30
1469,ID_5532,39.3918537,-85.99884370000001,"Biryani, North Indian",35.0,50.0,4.1,2264.0,1211.0,45
1470,ID_5716,39.50782967,-85.80668862,"Pizza, Fast Food",20.0,50.0,3.6,43.0,14.0,30
1471,ID_7019,39.88181542,-85.07418264,"North Indian, Chinese, Street Food",20.0,50.0,3.6,13.0,3.0,30
1472,ID_6236,39.93015246,-85.49463429,"Rolls, Fast Food",15.0,50.0,3.7,373.0,168.0,65
1473,ID_1727,39.11488515,-85.8257958,Fast Food,20.0,50.0,,,,30
1474,ID_4845,39.74938613,-85.16280982,Mithai,20.0,50.0,3.3,12.0,5.0,30
1475,ID_4869,39.0944425,-85.37810159,"Chinese, Mughlai",15.0,50.0,3.7,59.0,12.0,45
1476,ID_3575,39.94358608,-85.94590734,"North Indian, Mughlai",30.0,50.0,4.3,570.0,224.0,65
1477,ID_7826,39.28635773,-85.04718707,North Indian,15.0,50.0,,,,30
1478,ID_7874,39.658626500000004,-85.62341428,Pizza,30.0,99.0,3.8,45.0,28.0,45
1479,ID_7736,39.47930565,-85.06762109999998,"Sandwich, Chinese, Fast Food, Beverages",15.0,50.0,3.1,7.0,2.0,30
1480,ID_8136,39.9020056,-85.06484042,North Indian,15.0,50.0,3.0,4.0,,30
1481,ID_3204,39.11465220000001,-85.09498133,Healthy Food,25.0,0.0,3.9,66.0,23.0,30
1482,ID_4654,39.77932974,-85.79304507,"Burger, Fast Food",20.0,50.0,3.5,406.0,111.0,30
1483,ID_8283,39.96667868,-85.58131623,"South Indian, Chinese",15.0,50.0,3.8,143.0,31.0,30
1484,ID_4105,39.55365816,-85.47392165,"North Indian, Biryani, Rolls",20.0,50.0,3.6,54.0,27.0,30
1485,ID_6077,39.02273241,-85.14468927,"Chinese, South Indian, Fast Food, North Indian",20.0,99.0,3.6,56.0,8.0,30
1486,ID_1867,39.03963849,-85.54047393,"North Indian, Chinese, Mughlai",30.0,50.0,3.6,179.0,95.0,45
1487,ID_4766,39.14649561,-85.61971079,"Mithai, North Indian, South Indian, Street Food, Chinese",15.0,99.0,3.9,206.0,55.0,45
1488,ID_372,39.83539511,-85.94958536,North Indian,10.0,50.0,3.3,12.0,1.0,30
1489,ID_14,39.19651052,-85.58479515,Pizza,20.0,50.0,3.2,7.0,,30
1490,ID_7453,39.20735988,-85.90802169,"Beverages, Fast Food",10.0,50.0,3.3,7.0,5.0,30
1491,ID_7184,39.93027028,-85.73381855,"Fast Food, Healthy Food, Sandwich, Salad",20.0,50.0,3.1,254.0,91.0,30
1492,ID_247,39.13148845,-85.22256899,"North Indian, Chinese",10.0,50.0,3.5,20.0,11.0,30
1493,ID_7218,39.09038721,-85.70974665,"North Indian, Mughlai, Chinese, Momos",20.0,50.0,3.6,26.0,21.0,30
1494,ID_1056,39.53725657,-85.84280509,"Fast Food, Street Food, North Indian",15.0,50.0,3.9,251.0,105.0,65
1495,ID_3116,39.76229809,-85.33581473,"Mithai, North Indian, Fast Food, Desserts, South Indian, Street Food, Bakery, Chinese",25.0,50.0,3.1,6.0,6.0,30
1496,ID_4071,39.14316422,-85.55760667,"Fast Food, Chinese, North Indian",15.0,50.0,3.2,9.0,1.0,30
1497,ID_6640,39.38141656,-85.75962184,"Chinese, North Indian",20.0,50.0,3.7,95.0,51.0,30
1498,ID_3482,39.82286994,-85.1179005,Fast Food,10.0,50.0,3.2,16.0,4.0,30
1499,ID_3865,39.36438246,-85.55621169,"Asian, Continental, European",35.0,99.0,3.8,41.0,17.0,45
1500,ID_774,39.92752153,-85.28932873,"North Indian, Mughlai, Chinese",20.0,50.0,3.7,277.0,143.0,45
1501,ID_7924,39.54138477,-85.58897872,"North Indian, Chinese, Kebab, Mughlai",80.0,50.0,4.7,1112.0,972.0,45
1502,ID_2438,39.73637742,-85.65619596,"Cafe, Desserts, Sandwich",35.0,50.0,4.0,773.0,426.0,65
1503,ID_7980,39.83689308,-85.38444343,"Continental, North Indian, Italian",75.0,50.0,4.0,297.0,205.0,30
1504,ID_8473,39.05446676,-85.8261482,"Chinese, Asian, Momos",15.0,99.0,3.7,429.0,257.0,45
1505,ID_1339,39.41424103,-85.86507138,"Bakery, Desserts",25.0,0.0,4.4,557.0,358.0,45
1506,ID_1052,39.73642939,-85.08802414,"North Indian, Sandwich",20.0,50.0,3.4,15.0,2.0,30
1507,ID_2371,39.17437176,-85.49314042,North Indian,20.0,50.0,3.3,98.0,21.0,65
1508,ID_5769,39.82200552,-85.33524919,South Indian,10.0,50.0,4.2,726.0,110.0,45
1509,ID_5885,39.40499161,-85.77694479,North Indian,15.0,50.0,3.5,,,30
1510,ID_1893,39.8690594,-85.2575751,"Desserts, Bakery, Fast Food",10.0,50.0,3.5,73.0,14.0,45
1511,ID_3846,39.42680128,-85.42361564,"Biryani, North Indian, Rolls, Kashmiri, Mughlai",30.0,50.0,3.9,195.0,117.0,45
1512,ID_6468,39.61093977,-85.6554388,"Sandwich, Fast Food, Beverages, Mexican, Desserts",20.0,50.0,3.9,864.0,362.0,65
1513,ID_2005,39.48498712,-85.13531562,Paan,5.0,50.0,3.6,36.0,2.0,30
1514,ID_3179,39.93266293,-85.69207006,"Fast Food, North Indian, Mishti",10.0,50.0,4.1,272.0,55.0,45
1515,ID_6577,39.78339501,-85.80718396,"South Indian, North Indian, Biryani",40.0,50.0,3.9,157.0,68.0,30
1516,ID_3787,39.24078796,-85.64090356,North Indian,10.0,50.0,,,,30
1517,ID_3165,39.98413564,-85.89861305,North Indian,20.0,99.0,3.8,146.0,31.0,45
1518,ID_7887,39.12220696,-85.41512288,"North Indian, Chinese, Continental, Italian",10.0,50.0,,,,30
1519,ID_1328,39.42700767,-85.67115539,Bakery,15.0,50.0,,,,30
1520,ID_8569,39.79135626,-85.33153102,"Cafe, Healthy Food, Salad, Beverages",30.0,99.0,4.0,80.0,47.0,45
1521,ID_5170,39.66323239,-85.01073921,"Mangalorean, Chinese, North Indian",30.0,50.0,3.2,6.0,1.0,30
1522,ID_6340,39.34776933,-85.03160277,"North Indian, Fast Food",40.0,50.0,4.2,68.0,56.0,30
1523,ID_1463,39.36206973,-85.04188334,North Indian,10.0,50.0,3.7,266.0,85.0,65
1524,ID_1793,39.43833595,-85.56780917,North Indian,20.0,50.0,,,,30
1525,ID_5976,39.1205266,-85.85261605,"Chinese, North Indian",10.0,50.0,3.2,8.0,,30
1526,ID_6858,39.89620237,-85.75490586,"Bakery, Desserts",20.0,50.0,3.7,39.0,25.0,30
1527,ID_7872,39.13689832,-85.01775763,"Mughlai, North Indian",30.0,50.0,3.6,30.0,12.0,30
